generated_id,smiles,reward,depth,elapsed_time,is_through_filter,predict_trpv1_receptivity,predict_mor_receptivity,predict_dor_receptivity,predict_kor_receptivity,predict_nociceptin_receptivity
428,c1cscc1[C@@H]1CN(C(=O)[C@H]2CCCCO2)CCO1,0.0062690854072571245,8,171.3,1,6.5578856,6.4901886,6.790777,6.880749,5.819064
429,c1cscc1/C=C/c1cnc(NCc2cccnc2)n1Cc1ccccn1,0.09088810682296766,8,171.3,1,6.6380672,4.2628946,5.247124,6.184849,7.221877
430,c1cscc1[C@H]1CCCN(C(=O)[C@H]2COc3ccc(F)cc32)C1,0.00201315879821784,8,171.3,1,6.287612,7.3569226,5.377421,6.3938456,5.9417324
431,c1cscc1NCCSCC(=O)N1CCc2ccccc21,0.01679935455322268,8,171.3,1,5.493126,5.5628724,4.8796616,5.3213983,5.5365973
432,c1cscc1SCc1coc(-c2ccccc2)n1,0.02113960981369012,8,171.3,1,5.5103393,6.0463305,4.728958,5.311304,5.10918
435,C[NH+](C)CCNC(=O)CSc1ccccc1C#N,0.04960637092590331,3,172.3,1,4.7220488,5.107744,4.2126393,3.347817,4.2357397
440,C=CCNc1nc(COc2ccc(Cl)c(C(=O)OC)c2)cs1,-0.02044609785079954,3,173.5,1,6.229361,5.795434,4.763549,7.029778,8.146527
443,C[NH+](C)CC[C@@H]1CN(C(=O)c2ccc(Cl)cc2)CCO1,-0.02151234149932857,4,174.8,1,6.096578,6.321691,5.961712,6.5871067,6.3762965
445,COC(=O)Cc1ccccc1NC(=O)N[C@H](C)c1cccc(S(N)(=O)=O)c1,-0.2236883878707886,3,182.1,1,3.4985626,5.7264385,5.7381616,4.682207,6.7949786
448,CONC(=O)Cc1ccc(N2C(=O)CCC2=O)cc1,-0.21770179271697987,3,182.1,1,3.250816,5.2363033,5.7203493,6.2538376,4.500846
449,COc1ccccc1-c1nnc(NC(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)s1,0.24302097558975233,3,182.1,1,7.6615076,4.8258343,4.7090044,5.316654,6.0736985
452,CO[C@@H]1CCC[C@@H]1OC(=O)c1ccnc(OC2CCC2)c1,0.07650941610336304,3,182.1,1,6.673887,4.0810704,6.0084567,5.9942427,7.5514007
455,COC[C@H](C)NC(=O)Cc1cccc(N2CCCNC2=O)c1,-0.12206788063049318,3,182.1,1,4.3023844,5.2108517,6.4070616,5.2628803,5.211459
456,CO[C@H]1CCCN(C(=O)c2cc3ccccc3[nH]c2=O)C1,0.014617609977722101,3,182.1,1,5.8046,4.712086,6.604525,4.778246,6.5388374
457,CO[C@@H]1CCCC[C@H]1OC(=O)[C@@H](C)Oc1cccc(F)c1,-0.1204692482948303,3,182.1,1,5.3143816,5.531305,7.357993,6.340395,6.8466034
462,F[C@@H](COc1ccccc1F)Cc1cccc(O)c1,-0.022496700286865234,5,193.5,1,6.2446136,6.020196,6.2911954,6.018347,7.5485845
469,F[C@@H](C[C@@H](O)COc1ccccc1)c1ccc(Cl)cc1,0.04258344173431394,5,193.5,1,6.250977,5.3230114,6.210578,5.342801,6.42418
470,F[C@@H](C[NH3+])c1ccc(-c2ccccc2)cc1,0.09406716823577876,5,193.5,1,6.605626,5.6471357,7.0395117,5.8916855,4.081485
477,F[C@@H](Cc1nc2ccccc2c(=O)[nH]1)C[C@@H](O)CO,-0.08138562440872199,5,193.5,1,4.397739,4.774284,4.3668346,5.3895054,6.315757
479,F[C@@H](CC(F)(F)F)Cc1ccc(OC(F)F)cc1,0.07088083028793335,5,193.5,1,5.779196,4.4324894,5.793753,4.610381,5.4449263
480,F[C@@H](CSc1nc2ccccc2s1)C1CC1,0.1472949862480164,5,193.5,1,6.8548036,4.4502063,5.9150333,5.9301972,5.231978
494,F[C@@H](CO)[C@@H](Cc1c[nH]c2ccccc12)n1cccn1,-0.09491642713546744,5,193.5,1,4.700527,4.772585,5.530716,6.129507,6.165958
496,F[C@@H](CSC1COC1)Cc1ccccc1,0.11752170324325562,5,193.5,1,6.7020597,4.771538,6.33438,5.666593,5.33486
501,F[C@@H](C[C@@H](O)c1cc(F)ccc1F)c1cccc(F)c1,0.09117131233215325,5,193.5,1,6.939107,5.738405,5.081256,5.013194,8.27672
505,F[C@@H](C/C=C/c1ccccc1)C(F)(F)F,0.07329631447792051,5,193.5,1,6.3023925,7.1343055,5.879301,3.8502676,5.413843
509,NC(=O)c1ccccc1NC(=O)[C@@H]1CCCN(c2ccc(N3CC[NH2+]CC3)cn2)C1,-0.009202307462692128,3,196.3,1,5.0144367,3.5704114,6.030594,4.8375883,5.9872456
511,NC(=O)Cn1ccnc1[C@H](O)c1cc(F)ccc1F,-0.052157139778137185,3,196.3,1,5.372871,4.3193874,4.867716,6.8314137,7.5592523
512,NC1=NC(=O)N(c2cccc([N+](=O)[O-])c2)C1=O,0.13492969274520872,3,196.3,1,4.795978,3.6260595,0.53399944,3.7985673,5.8280983
515,O[C@H](c1ccn(Cc2cccc(Cl)c2)c1)c1cc[n+]([O-])cc1,0.06393189430236812,5,197.3,1,6.113101,5.073238,5.909565,5.5297456,5.38258
518,O=C(c1ccc(F)cc1O)N1CCSc2c(c(=O)n(-c3ccccc3)nc21)c1ccccc1,-0.024094593524932817,4,199.1,1,5.315503,5.378943,5.660673,4.8011966,6.3849835
520,O=C(N[C@H]1C[C@H]2CCCc3cccc1c32)c1ccc(Cl)nc1,-0.03482025861740112,4,199.1,1,6.445185,6.2257037,6.0854387,6.5329504,8.329458
523,Nn1c(SCc2ccccc2)nnc1-c1ccco1,-0.04323222637176516,3,201.0,1,4.689796,5.1725173,5.0904903,4.272312,5.953153
524,Nn1c(SCc2ccccc2Cl)nnc1-c1cccnc1,-0.0712259292602539,3,201.0,1,4.487285,4.688836,4.6759644,4.7902384,6.643139
525,O[C@H](Cc1cccc(O)c1)c1ccc(Br)cc1,-0.023114240169525124,5,214.6,1,6.1334,5.836913,6.400211,6.550756,6.6702895
527,O[C@H](CN(C[C@H]1CCCO1)C1CC1)c1ccncc1,0.19225307106971745,5,214.6,1,6.70164,3.9311068,4.751799,4.9507484,5.4827833
528,O[C@H](CO)c1cc(Br)ccc1F,0.020635902881622314,5,214.6,1,6.278308,4.640207,4.874096,6.926418,7.847075
529,O[C@H](CCc1ccccc1)CSc1ncn[nH]1,-0.029497510194778476,5,214.6,1,4.547222,3.774875,6.1406975,4.898637,4.5545797
533,O[C@H](CSC1CCC1)Cc1cc(Br)ccc1F,0.07363568544387822,5,214.6,1,6.481891,5.0046062,5.549773,5.032423,7.3953347
535,O[C@H](Cn1cnc2ccccc2c1=O)C[C@H]1Cc2ccccc2C1,-0.003250229358673029,5,214.6,1,5.532824,4.6900187,4.670228,5.360994,7.540065
537,O[C@H](C(=O)[O-])[C@@H](O)COc1ccc(Cl)cc1Cl,-0.08105597496032707,5,214.6,1,4.8608713,4.723401,4.004886,5.8334126,8.124024
540,O[C@H](Cc1ccc(Cl)s1)c1ccc(CS(=O)(=O)C2CCCC2)cc1,-0.02702486515045166,5,214.6,1,6.5443697,6.9457145,5.526082,6.9510803,7.8355966
543,O[C@H](COc1ccccc1)Cc1n[nH+]n(-c2ccccc2)n1,-0.03923739194869996,5,214.6,1,4.3474703,4.3279114,4.798856,6.1613073,3.6713023
548,O[C@H](CSc1nncn1-c1ccc(F)cc1)C1CCCCC1,0.07751945257186887,5,214.6,1,6.0793324,4.277237,4.9376616,5.924211,6.0774417
550,O[C@H](Cn1cncn1)c1ccccc1C#N,-0.13531954884529107,5,214.6,1,3.2223763,3.4611952,4.7465105,6.056223,4.0383587
552,O[C@H](C(=O)c1cc(-c2ccccc2)cs1)c1ccncc1,0.054971063137054466,5,214.6,1,5.7684317,5.2973504,5.796772,5.056445,4.7243166
555,O[C@H](Cc1ccc(F)c(F)c1)c1c(F)cccc1Cl,0.03330845832824714,5,214.6,1,6.320549,5.630104,4.573681,5.966965,7.7791076
571,N=C(/N=C(\[O-])CCCN1C(=O)CSC1=O)c1ccccc1Cl,-0.1796718060970307,4,222.1,1,3.5163794,5.3354325,3.8719876,6.009428,6.0355415
576,N=C(N1CCN(c2ccccc2F)CC1)N[C@@H](Cc1ccccc1)Cc1ccccc1,0.02947998046875,4,222.1,1,6.2651873,5.5060687,6.7165756,5.305024,6.3538814
578,N=Cc1cc(F)ccc1NCc1ccc2c(c1)OCO2,-0.015014052391052246,4,222.1,1,5.9969997,5.286084,4.7402544,6.649822,7.9124002
581,N=C(c1cccc(OC2CCCC2)c1)N1CCC[C@H](c2nnc3ccccn23)C1,-0.004146456718444824,4,222.1,1,5.632506,3.9199262,5.7697544,7.034507,5.9716945
583,N=Cc1ccc(C(=O)N2CCC[C@H]([C@H](O)c3ccccc3)C2)o1,-0.06805207729339602,4,222.1,1,5.5741854,6.39847,5.6638746,7.113908,5.842572
584,N=CC1=C(COc2ccc(OCC(F)(F)F)cc2)NC(=O)N[C@H]1c1ccccc1,-0.012275665998458862,4,222.1,1,5.5284986,3.70624,5.093609,6.2193136,7.585859
585,F[C@H](F)c1ccc(C(=O)c2ccc(F)cc2)cc1,0.04347469806671145,5,223.9,1,6.0522327,6.1940374,5.6184816,5.412854,5.24457
586,F[C@H](F)C[C@@H]1COc2ccc(Cl)cc21,0.1258296728134155,5,223.9,1,6.757358,5.706545,4.453395,4.5178137,7.318492
588,CN(C)[C@@H](C[NH+](C)C)c1ccc(C(=O)c2ccccc2)cc1,-0.08440792560577393,3,236.2,1,4.7436905,5.647046,5.6439023,6.0750265,4.985104
595,CN[C@H](CSCc1ccc2ccccc2c1O)C(=O)[O-],-0.08316026926040643,3,236.2,1,5.3402486,5.8007574,6.036096,6.435858,6.414694
596,CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1,-0.060253703594207786,3,236.2,1,4.868137,5.4094024,4.4474316,6.1664977,5.859364
597,CNC(=O)C1CC[NH+](Cc2cccc(C(=O)Nc3ccc(NC(C)=O)cc3)c2)CC1,-0.06273946762084959,3,236.2,1,4.629948,5.6817093,5.3356714,4.702312,5.3096786
598,CN1C(=O)C[C@H](NC(=O)Nc2cccc([N+](=O)[O-])c2)[C@H]1c1ccc(F)cc1,-0.1633662939071654,3,236.2,1,5.3346853,8.239604,6.0796614,6.3089466,7.245181
599,CNc1nc(N)nc(C[S@](=O)c2ccc(C(=O)N(C)C)cc2)n1,-0.0720671057701111,3,236.2,1,4.5055923,4.8225417,7.5397205,4.0180387,4.5247526
600,CNS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(F)c(F)c2F)cc1,-0.35823036432266236,3,236.2,1,3.0042343,7.1344986,7.0563354,4.4598846,7.695433
602,CN[C@@H](c1ccc(Cl)o1)c1nccn1C,-0.09932780265808111,3,236.2,1,4.3461924,4.2210865,4.694021,5.6084824,6.8342915
603,CN[C@H](c1ccc(OC)cc1C)[C@@H]1CSCCO1,0.05956300497055056,3,236.2,1,6.3178926,4.2540817,4.820134,6.422162,7.392672
604,CN(Cc1ccc(Cl)c(Cl)c1)C(=O)CCCNC(=O)c1ccc(Cl)nc1,-0.06735044717788696,3,236.2,1,5.4118876,5.0568705,5.4378996,6.49936,7.3474383
605,CNC(=O)NCCCNC(=O)/C=C\C(=O)[O-],-0.3012217342853547,3,236.2,1,2.1430635,5.770405,3.6544864,6.0876994,5.108533
609,CN[C@]1(c2cccc(C)c2)C[C@H](C)N(CCc2ccccc2)[C@@H](C)C1,-0.1153766870498657,3,236.2,1,5.325845,6.8306746,5.8596964,6.0294952,7.1985803
612,c1coc(CN2CCO[C@@H](C(F)(F)F)C2)c1,0.11297861337661752,7,253.3,1,6.573847,5.911903,4.088374,4.9566965,6.819269
615,c1coc([C@H]2CN(Cc3cccs3)CCO2)n1,0.030182874202728305,7,253.3,1,4.9101696,5.624985,2.6924405,3.7824726,6.333465
617,c1coc(S(=O)(=O)c2ccc(Cl)cc2)c1,0.1685378193855286,7,253.3,1,6.4162116,4.874849,3.9488091,5.230828,4.868848
618,c1coc(/C=N/c2c(F)cccc2F)c1,0.07971118688583367,7,253.3,1,6.056916,6.5581465,3.26221,4.4950447,6.7238164
623,c1coc(Cl)c1C(F)(F)F,0.03564828634262085,7,253.3,1,5.8707857,6.5406146,4.007883,4.2870135,7.2217
624,c1coc(CN2CC(c3nc(-c4ccccn4)no3)C2)c1,0.02493032217025759,7,253.3,1,5.208273,5.4197,5.5169125,3.8504157,5.0488505
625,c1coc(-c2[nH+]ccn2Cc2coc(CSc3ccccc3)n2)c1,-0.1211611151695251,7,253.3,1,4.6666822,6.011882,5.612711,5.559403,6.329178
628,c1coc(NC(=O)CSc2nnc(N3CCCC3)n2N)c1,-0.02334007024765017,7,253.3,1,4.4065,3.779574,5.28642,3.398179,6.0954294
630,c1coc(/C=C/c2ccc(-c3ccccc3F)o2)c1,0.08976969718933103,7,253.3,1,6.430572,5.620352,4.6860676,5.7212553,6.1038256
633,c1coc([C@]2(Cc3ccccc3Br)CN(C)CC2)n1,-0.09542129039764408,7,253.3,1,4.9579306,7.0725346,5.4124026,5.9748178,5.188819
636,c1coc(CSCC2(O)CCCCC2)c1,0.0822657465934753,7,253.3,1,6.999224,5.864337,6.2067747,5.119654,7.515501
637,c1coc(-c2cccs2)c1CNc1ccc(F)c(C(N)=O)c1,-0.06729007959365851,7,253.3,1,6.7252564,7.916742,5.9938045,7.4565454,8.225537
638,c1coc([C@@H]2COc3cc(-c4ccc5c(c4)OCO5)nn3C2)c1,-0.09757976531982426,7,253.3,1,4.9078236,6.141883,6.1538653,5.175131,6.063606
640,c1coc(NNc2cc(C(F)(F)F)cc(F)c2Cl)c1,0.11624007225036614,7,253.3,1,6.401597,6.0377407,3.9091969,4.268717,6.741131
641,c1coc(SCCN2CCOCC2)c1Br,0.1959893822669983,7,253.3,1,6.7399983,5.227772,3.2206178,4.8179526,5.8540754
642,c1coc(/C=N/c2cccc(Cl)c2)c1,0.02501027584075921,7,253.3,1,5.7436485,6.3925896,3.748911,5.338238,6.494445
646,c1coc(=O)n1-c1ccc(C(C)(C)C)cc1,0.13826675415039058,7,253.3,1,6.972469,4.8571405,5.6393533,5.03347,6.8292413
649,Fc1ccc(Br)cc1-c1ncc(C2CC2)o1,0.14210791587829585,4,255.2,1,6.3969154,4.2314467,4.257603,4.939395,6.4749002
650,Fc1ccc(C2(NCc3cccnc3)CCOCC2)cc1,0.015666186809539795,4,255.2,1,6.1119933,6.242923,5.5388002,5.9755054,6.0640974
651,F[C@H](CNC[C@H](c1cccs1)c1cccs1)c1ccccn1,-0.008178400993347101,5,259.5,1,5.548581,5.1807165,5.4173613,6.076112,5.847271
672,F[C@H](CSc1nc2ccccc2[nH]1)c1ccccc1,-0.008774328231811457,5,259.5,1,5.524389,5.454738,7.0691075,5.294142,4.630541
693,F[C@H](C[C@@H]1CCCO1)c1ncc(Cl)cc1Cl,0.05621019601821897,5,259.5,1,7.290689,7.9576917,5.5943284,5.477582,7.884746
699,Nc1nnc(SC[C@H]2CCCCO2)s1,0.00851263999938956,3,263.0,1,6.108343,5.221652,6.254592,5.49687,7.119753
700,Nc1ccc2c(c1)CCN2C(=O)c1ccc(F)c(Br)c1,-0.10899412631988525,3,263.0,1,5.479226,5.778811,6.2309017,6.5578933,7.7090635
701,Nc1ccccc1NC(=O)CCN1C(=O)NC2(CCCC2)C1=O,-0.0002895236015319491,3,263.0,1,4.6245236,4.7518835,4.541486,4.1921816,5.0241246
702,Fc1ccc2nc(SCc3nc4ccccc4s3)[nH]c2c1,-0.029546189308166437,5,266.0,1,5.4706388,5.9703236,5.4052744,5.626714,6.0620904
703,Fc1cncc(Br)c1,0.13224892616271972,5,266.0,1,6.2521143,4.8000755,4.648962,4.2193174,6.050145
706,Fc1ccc(CCNC(=O)N2C[C@H](O)[C@@H](O)C2)c(Br)c1,-0.11313725709915157,5,266.0,1,5.7803063,7.3290486,5.906099,7.178749,7.232819
709,O=c1[nH]c(CSCC2CC2)n[nH]c1=O,0.05149801373481744,5,275.7,1,5.2106543,5.3059654,3.3627698,3.8382945,6.2756667
710,O=c1oc2ccc(Cl)cc2c(=O)[nH]1,-0.07697334289550783,5,275.7,1,3.9080844,6.4949765,3.175202,1.5247645,7.5163283
712,O=c1sc(-c2ccco2)nn1-c1nc2ccccc2s1,0.20296517610549925,5,275.7,1,6.6594315,6.3741307,2.6951528,2.9758525,6.473983
715,O=c1oc(-c2ccccc2)nc2cc(-c3ccccc3)nn12,0.3190900802612305,5,275.7,1,7.0139084,4.5197062,3.4475203,2.314433,5.0103707
717,O=c1sc2ccccc2n1CCOc1ccc2c(c1)OCO2,-0.1334175229072571,5,275.7,1,4.827936,6.9568167,4.9026766,5.905111,6.8838415
718,O=c1c(OCc2nccs2)c(Cl)c(C(F)(F)F)nn1C[C@H]1CCCO1,0.0551221728324891,5,275.7,1,6.4008765,5.5723906,4.914031,5.4369707,7.475227
719,O=c1[nH]c2cccnc2n1CC1CC1,0.025205624103546098,5,275.7,1,5.2887917,4.7486978,4.2347765,5.2115946,5.951873
720,O=c1oc2c(NCc3nccn3Cc3ccccc3)cc(=O)[nH]c2cc1Cl,0.07811691761016848,5,275.7,1,6.3666277,5.2379084,5.1070485,6.1336994,5.863178
721,O=c1n(Cc2csc(-c3cccc(Cl)c3)n2)nnn1-c1ccc(Cl)cc1,0.15956133604049683,5,275.7,1,6.18451,5.902333,2.9216719,4.245179,5.2864037
722,O=c1sc2cc(N3CCCCC3)ccc2n1CC(F)(F)F,0.14886500835418703,5,275.7,1,5.853963,4.73993,4.1185336,3.0517821,5.5510054
723,NS(=O)(=O)N1CCCC[C@@H]1C(=O)N(C1CC1)[C@@H](C)c1ccco1,-0.09481183290481565,3,279.0,1,5.4783916,7.18005,6.8872128,6.293076,5.345701
724,NS(=O)(=O)c1cc(C(=O)NC[C@H]2CCCO2)[nH]n1,-0.28811156749725353,3,279.0,1,3.0585132,4.0194373,7.4439507,6.677754,5.6173735
725,NS(=O)(=O)c1ccc(NC(=O)CSc2ccccc2N)cc1,-0.014489644765853904,3,279.0,1,4.454064,4.7320547,3.7935836,4.0230827,5.8471203
727,F[C@H](F)c1nc2cc(Br)c(N3CCOCC3)cc2[nH]1,0.19294410943984985,6,292.7,1,7.669206,5.2578716,5.3167644,6.825158,5.559266
729,F[C@H](F)[C@H](F)c1ccc(F)cc1,0.11900107860565184,6,292.7,1,6.1250196,5.0317116,5.8333426,3.6827993,5.1921816
730,F[C@H](F)[C@@H](F)c1cccc(F)c1,0.11800674200057992,6,292.7,1,6.197851,5.6415133,5.3475995,3.0768075,6.0052147
737,F[C@H](F)CSc1nncn1-c1cccc(Cl)c1,0.08847645521163938,6,292.7,1,5.4845963,4.0039997,4.165597,4.837851,5.391879
738,F[C@H](F)c1cc(Cl)nc(Cl)n1,0.12583304643630988,6,292.7,1,6.0877852,4.9002585,1.577806,5.5186915,7.321063
740,F[C@H](F)[C@H](F)c1cc(-c2ccc(F)cc2)on1,0.22144126892089844,6,292.7,1,6.941429,4.2608995,5.413828,4.743977,4.4893613
741,F[C@H](F)[C@@H](F)c1ccc(NC(=O)c2ccc3nncn3c2)cc1,0.04577207565307617,6,292.7,1,5.923546,3.9549074,6.053654,5.966099,5.88864
745,F[C@H](F)[C@]1(O)CCc2sc(NC(=O)c3ccc(F)cc3)nc2C1,0.027787721157073952,6,292.7,1,6.255352,5.954565,5.3562117,5.397542,7.2015805
747,F[C@H](F)OCc1cc(NCCc2ccccn2)nc(-c2ccccc2)n1,0.11216306686401373,6,292.7,1,6.082018,4.5584884,4.7424183,4.9986596,5.5419827
749,F[C@H](F)c1cc(Br)ccc1Br,0.17039639949798585,6,292.7,1,6.3722897,5.4965577,3.4556813,4.3174667,5.403597
752,F[C@H](F)[C@@H](F)c1cc(F)c(F)c(F)c1F,0.260305392742157,6,292.7,1,6.937162,6.06896,2.9444575,2.8902874,5.432727
753,F[C@H](F)[C@@]1(CN2CCc3ccccc3C2)CCCO1,0.050034606456756614,6,292.7,1,6.447407,6.233974,6.5475397,4.873254,6.1334753
756,F[C@H](F)[C@](C)(N)c1cccc(F)c1,0.10176379680633552,6,292.7,1,5.1849585,5.2950187,3.4881868,2.8188806,5.067196
760,NNc1cccc(C(=O)[O-])n1,-0.08925896883010859,3,309.7,1,4.053561,5.1599855,3.4229217,4.4913483,6.710348
763,NN[C@@H](Cc1ccc(Cl)c(Cl)c1)c1cccs1,-0.04383040666580196,3,309.7,1,5.811459,5.512698,5.82354,5.155881,8.506933
764,NN[C@H]1C(=O)NC(=O)[C@@H]1c1ccc2c(c1)OCCO2,0.000143218040466353,3,309.7,1,4.4689536,4.174885,4.87823,2.1323848,6.684586
765,NNS(=O)(=O)c1ccc(N2CCN([C@H](O)C(F)(F)F)CC2)cc1,-0.030446183681487993,3,309.7,1,5.9144716,6.736878,5.995142,7.24796,4.895754
766,NN/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)c1nccnc1Cc1ccccc1,-0.047813475131988414,3,309.7,1,5.7350817,5.9747767,5.371751,5.6619015,7.8444366
768,NNC(=O)CSCc1ccc(Br)s1,0.11324293017387399,3,309.7,1,8.015318,5.7262607,3.7047932,7.4111047,10.689396
769,NNc1cnc([S@@](=O)CC(=O)N2CCCC2)c(O)c1,-0.05199379920959468,3,309.7,1,4.587194,4.8550425,4.161946,4.6539288,6.757611
770,NN1C(=O)c2ccc(Cl)cc2NC1=[NH2+],-0.08779339194297786,3,309.7,1,4.2836943,5.5099106,3.4176672,4.124217,7.594718
771,NN(c1ccccc1)c1ccc(S(=O)(=O)N2CCCCC2)c(F)c1,0.15184038877487183,3,309.7,1,7.2186723,5.5228233,5.069702,6.284471,5.924077
773,NN[C@H](NCc1ncc(-c2ccccc2)o1)c1ccccc1,-0.010680472850799538,3,309.7,1,4.9056516,4.9032025,5.3026533,5.287443,4.556526
774,NNS(=O)(=O)c1cccc(C(=O)N2CCc3ccc([N+](=O)[O-])s3)c21,-0.05324697494506836,3,309.7,1,5.3201356,5.605359,5.341382,4.836194,7.627486
777,NNC(=O)c1ccccc1NCc1ccc(Br)s1,-0.023444056510925293,3,309.7,1,6.54849,5.843635,5.201069,6.904549,9.182469
778,NNc1nnc(SCC(=O)N2CCCCC2)s1,-0.17611814737319947,3,309.7,1,4.5285625,5.837959,5.6655054,5.3405266,8.314985
779,NN1C(=O)c2ccccc2N[C@H]1[C@@H]1Cc2ccccc21,0.005462992191314631,3,309.7,1,5.7673063,5.7298317,4.0635886,5.47367,7.5836153
780,NN(C(=O)c1ccc(F)c(Br)c1)c1ccc2ccccc2c1,0.07867950201034546,3,309.7,1,6.436528,5.481923,4.9224277,4.8716326,7.3229494
784,NN/C(=N\c1ccsc1)/N=C/c1ccc(O)cc1,-0.2115372180938721,3,309.7,1,4.299281,6.3494296,4.621562,5.9241576,8.763464
787,O=S1(=O)N=C(NCCN2CCN(S(=O)(=O)c3ccc4c(c3)CCCC4)CC2)c2ccccc21,-0.009301567077636741,4,313.5,1,5.5429754,5.386176,5.0200005,6.0222225,6.1155653
789,O=S(=O)([N-]c1ccc2[nH]c(=O)[nH]c2c1)c1ccc2ccccc2c1,0.13248172998428343,4,313.5,1,6.4143753,4.5728617,5.090145,4.5247293,6.170496
790,O=S1(=O)CCC(NCCc2ccc(F)c(Cl)c2)CC1,-0.04464181661605826,4,313.5,1,5.430432,5.2690883,4.9506445,6.207925,7.0797424
792,O=S(=O)(c1ccc2ccccc2c1)N1CCC(CCO)CC1,0.15131549835205083,4,313.5,1,6.798295,5.300535,4.9923525,5.6245303,5.223142
795,c1csc(C2[C@H]3CCCC[C@@H]32)c1,0.04996335506439209,7,328.1,1,5.887348,5.625426,4.1010714,6.0138664,5.810495
796,c1csc(-c2cccc3cn[nH]c23)c1,0.15103107690811157,7,328.1,1,6.997261,6.2550416,5.9005322,3.2112527,6.5809746
798,c1csc([C@@H](NCc2cnc(-c3cccnc3)s2)C2CC2)c1,0.16401776075363161,7,328.1,1,6.646284,5.8685822,4.117195,4.3785715,5.660077
800,c1csc(SCC2(OCC(=O)N3CCOCC3)CCCC2)n1,0.12176810503005986,7,328.1,1,7.0077944,4.800027,5.496712,6.363186,6.5005283
803,c1csc(/C(C#N)=C\c2cccc(OCC3CC3)c2)c1,0.06973776817321786,7,328.1,1,6.3276415,5.625659,4.666892,5.523821,6.7046833
805,c1csc(Br)c1CCOc1cc(-c2ccccc2)no1,0.05952099561691282,7,328.1,1,6.159613,5.5627284,5.053772,6.088808,5.5523043
806,c1csc(C2CCN(C(=O)NC[C@@H]3CCCO3)CC2)n1,0.089197826385498,7,328.1,1,6.374151,5.155704,4.4716053,5.0598736,7.241509
810,c1csc([C@H]2Nc3ccc(C(=O)Nc4ccc5c(c4)OCCC5)cc3NC2=O)c1,0.10066145658493042,7,328.1,1,6.3562064,5.9718494,4.2637568,4.2425947,6.9201665
811,c1csc(SCc2nc3cc(Cl)ccc3[nH]2)c1,-0.021069192886352672,7,328.1,1,5.7091255,6.1555853,5.13356,6.425275,5.9648495
814,c1csc(/C(Nc2ccc(Cl)cc2)=N/O)c1,0.013425052165985107,7,328.1,1,5.5795627,5.3725195,4.381437,5.6604667,6.3668256
818,c1csc(-c2ccc(CN3CCN(c4cccnn4)CC3)cc2)c1,0.08337223529815674,7,328.1,1,5.6440983,5.486269,5.627898,3.968359,4.1589775
822,c1csc(SC[C@@H]2CCCO2)n1,0.21057891845703125,7,328.1,1,7.204866,6.408049,4.4929447,4.072798,5.4225154
825,c1csc(/C(C#N)=C/c2cn(Cc3ccccc3)[nH+]c2-c2ccncc2)n1,-0.010167849063873358,7,328.1,1,5.637676,5.7654376,5.7444134,5.4500017,5.9975643
827,c1csc(Br)c1-n1cnc2ccccc2c1=O,0.028688788414001465,7,328.1,1,5.9333224,5.766328,5.1411347,4.5294905,7.148785
829,Fc1cn(-c2ccccc2)nc1-c1cccc(Br)c1,0.17043272256851205,6,331.1,1,6.8342614,4.5341196,5.3445396,4.9362316,5.704846
835,Fc1cn2c(-c3ccncc3)ncnc2c1-c1ccccc1,0.08162355422973633,6,331.1,1,6.0996294,3.8230977,5.2326126,5.01324,7.0646253
838,Fc1cnn(-c2cncnc2N2CCN(c3ccc([N+](=O)[O-])c(Cl)n3)CC2)c1,-0.03430851697921755,6,331.1,1,5.419153,5.0085106,5.0178127,5.3810377,7.6415925
841,O[C@@H](c1ccccc1F)c1c(Cl)cccc1Cl,0.059942114353179865,5,333.6,1,6.2764425,4.891076,4.550887,6.193775,7.072347
842,O[C@@H](c1cccc(-c2cccc(Br)c2)c1)c1ccc[nH]c1=O,0.11189861297607417,5,333.6,1,6.605155,5.4185033,5.56471,5.273569,5.687893
848,O[C@@H](c1cc(F)c(F)c(F)c1)c1ccc(Br)o1,0.2397398471832275,6,335.1,1,7.721477,5.1693225,5.1095057,5.010277,6.0072093
850,O[C@@H](c1cnc(Cl)s1)c1ccsc1,0.08830893039703369,7,340.2,1,6.70109,5.8912716,5.40407,4.8808646,7.095796
851,O[C@@H](c1c(F)cccc1F)c1ccccc1,0.09845703840255737,7,340.2,1,6.610885,5.0239944,4.8430834,5.2872405,7.3509407
857,O[C@@H](c1ccc(SC2CCCCC2)cc1)c1ccncc1,0.16829668283462518,7,340.2,1,6.3822265,3.7179198,5.4415436,5.019404,4.618171
858,O[C@@H](c1cnccn1)c1ccc(F)c(F)c1,0.06368367671966546,7,340.2,1,5.70068,4.667226,4.476003,4.9958067,6.1163363
860,O[C@@H](c1cscc1-c1ccc(Br)cc1)c1ccccn1,0.16496574878692627,7,340.2,1,6.8083014,5.7394886,5.2443485,4.5775204,5.0732183
866,O[C@H](c1cccc(F)c1)c1ccc2[nH]c(=S)[nH]c2c1,-0.04814071655273444,6,341.3,1,6.004848,6.8617144,7.206501,5.1347046,6.7421007
